7166	BELTRAN ASSOCIATES INCORPORATED	E.V. Beltran, Pres. (Industrial Heat Application) Laboratory Staff: Mech. engr. 3, techn. 2, other lab staff 2.
7173	BEMIS BRO. BAG COMPANY	Ray P. Perry, Dir. of Product Dev. (Packaging Materials & Mfg. Processes) R.H. Dull, Mkt. Rsch. Mgr. R.C. Goodwin, Chief Engr. (Mech. Engrg.) T. B. Ludlow, Techn. Dir. (Chem.) R.F. Smith, Mgr. of Mkt. H.R. Connolly, Patent Supv. Laboratory Staff: Chemists 3, chemical engr. 4, mech. engr. 12, elec. engr. 1, math. 1, physicists 1, economics 1, marketing 4, techn. 28, other lab staff 18. | Dr. A.J. Klemka, V.P. (Org. Chem.) J. Questel, Rsch. Dir. (Polymer Chem.) W. Yorgen, Chief Chemist (Adhesives) G. Walsh, Chemist (Polymer Chem.) John Center, Chemist (Spectroscopy) Paul Byers, Dir. Quality Control (Polymer Chem.) Laboratory Staff: Chemists 6, chem. engr. 1, techn. 7, other lab staff 2.
7208	BEN VENUE LABORATORIES INCORPORATED	Stanley L. Morgan, V.P. (Pharmaceuticals) Glenn F. Wickes, V.P. (Pharmaceuticals) Roland J. Starkey, Microbiologist Laboratory Staff: Biologists 1, chemists 6, M.D. 1, chem. engr. 1, techn. 3, other lab staff 10.
7221	THE BENDIX CORPORATION	C.B. Sung, Gen. Mgr. and Dir. E.C. Johnson, Asst. Gen. Mgr. Laboratory Staff: Elec. engr. 115, mech. engr. 32, aero engr. 2, math. 15, physicists 45, others 2. | R.J. Raupp, Chief Engr. (Fluid Decontamination) Laboratory Staff: Mech. engr. 3, others 2. | W.E. Worley, Dir. of Engrg. (Missile Guidance & Propulsion) Laboratory Staff: Elec. engr. 86, mech. engr. 47, aero. engr. 9, math. 2, physicists 3, others 24. | K. W. Marsh, Dir. Engrg. (Communication and Surveillance) Laboratory Staff: Elec. engr. 94, mech. engr. 28, aero. engr. 5, math. 6, physicists 13, others 22. | R. Bodemuller, Exec. Dir. of Engrg. S. B. Smith, Dir. of Engrg. (Propulsion) J.S. Jackson, Engrg. Mgr. (Airframe Equip.) Laboratory Staff: Elec. engr. 14, mech. engr. 139, aero. engr. 28, math. 9, physicists 8, other 61. | E.E. Hupp, Dir. Engg. (Automotive Devices) Laboratory Staff: Elec. engr. 2, mech. engr. 61, others 14 | E.G. Shelor, Dir. Engrg. (Communications) L. R. Yates, Engrg. Mgr. (Communications) J.M. Miller, Dir. Engrg. (Mobile Radio) Laboratory Staff: Elec. engr. 254, mech. engr. 31, math. 14, physicists 45, others 30 | H. Newman, Chief Engr. (Semiconductor Devices) Laboratory Staff: Elec. engr. 22, mech. engr. 4, math. 1, physicists 5, others 5. | D. Bitondo, Tech. Dir. (Aerodynamics) Laboratory Staff: Elec. engr. 99, mech. engr. 27, aero. engr. 34, math. 24, physicists 43, others 68 | Dr. D. Bandel, Dir. Engrg. (Scientific Instrumentation) Laboratory Staff: Elec. engr. 12, mech. engr. 2, aero. engr. 1, math. 1, physicists 6, others 4 | J. Poliseo, Mgr. of Engrg. (Automotive Accessories) Laboratory Staff: Elec. engr. 3, mech. engr. 12, others 2 | J.H. Leggett, Dir. of Engg. (Aerospace Controls and Inertial) P.F. Bechberger, Mgr. Advanced Systems & Dev. (Electronics) Laboratory Staff: Elec. engr. 347, mech. engr. 202, aero. engr. 12, math. 21, physicists 40, others 51. | J.W. Hammond, Dir. of Engrg. (Meteorological Instruments) Laboratory Staff: Elec. engr. 12, mech. engr. 8, aero. engr. 1, physicists 3, others 13. | J.L. McKelvie, Mgr. Engrg. (Computer Devices) Laboratory Staff: Elec. engr. 16, mech. engr. 2, aero. engr. 1, math. 4, others 1 | L.J. Larsen, Chief Engr. (Hydraulic Devices) Laboratory Staff: Mech. engr. 14, others 6 | B.W. Klein, Dir. of Engrg. (Friction Devices) Laboratory Staff: Elec. engr. 3, mech. engr. 1, others 7 | W.V. Fiore, Dir. of Engrg. Laboratory Staff: Elec. engr. 11, mech. engr. 6, aero. engr. 1, physicists 2, others 6 | N.F. Hosford, Chief Engr. (Aerospace Instrumentation) | R. Adams, Chief Engr. (Power Generation) Laboratory Staff: Elec. engr. 17, mech. engr. 6, physicists 7, others 7. | S. E. Gregoire, Dir. of Eng, (Ignition & Electrical Components) Laboratory Staff: Elec. engr. 44, mech. engr. 32, aero engr. 1, physicists 10, others 24. | Norman L. Jeglum, Dir. of Rsch. (Metrology & Controls) W. Fay Aller, V.P, Engrg. (Mech.) G. Knopf, Mgr, Prod. Planning (Metrology & Controls) W. I. Wilt, V.P, Mkt. H. P. Boppel, Gen. Sales Mgr. (Metrology & Sales) E. L. Byrkett, Mgr, Prod. Engrg. (Metrology & Mech.) Laboratory Staff: Mech. engr. 4, elec. engr. 8, other professionals 10, other lab staff 5. | H.A. Alexanderson, Dir. of Engrg. (Aerospace Power & Accessories) Laboratory Staff: Mech. engr. 25, aero. engr. 3, others 8 | W.H. Sims, Jr., Chief Engr. (Radar) Laboratory Staff: Elec. engr. 18, mech. engr. 2, aero. engr. 1, math. 1, physicists 5. | R.W. Sutton, Chief Engr. (Internal Combustion) Laboratory Staff: Mech. engr. 2, physicists 1
7440	BENRUS WATCH CO., INC.	N. Slater, Dir. Rsch. Laboratory Staff: Mech. engr. 3, techn. 4, other lab staff 5.
7452	BENSON-LEHNER CORP.	Dan Robbins, Chief Engr. A.S. Huson, Exec. V.P. Jean Mourier, V. P. Dallas L. Talley, Mkt. Dir. Laboratory Staff: Engrs. 17, techn. 33, other lab staff 15. | L.G. Cole, V.P. Rsch. & Engrg.
7475	BENTLEY-HARRIS MFG. COMPANY	R.L. Nunnally, Mgr. Engr. (Elec. Insulation) J. Wanylee, Dir, R&D (Chem.) J. Shingle, Engr. (Mech.) Laboratory Staff: Chemists 2, mech. engr. 1, chem. engr. 1, techn. 3, other lab staff 1.
7492	BENZOL PRODUCTS COMPANY	William F. Ringk, Dir. of Rsch. & Dev, Newark Lab (Org. Chem.) Dr. Adolph Zimmerli, Dir. of Rsch, Nixon Lab (Org. Chem.) Laboratory Staff: Biologists 1, chemists 15, chem. engr. 10, elec. engr. 2, mech. engr. 3, techn. 10, other lab staff 6.
7505	BERGEN LABORATORIES INCORPORATED	M. Hoberman, Pres. & Chief Engr. (Electronics) T. Bright, Asst. Chief Engr. (Electronics) Laboratory Staff: Elec. engr. 3, mech. engr. 1, techn. 12, other lab staff 10.
7514	BERGEN RESEARCH ENGINEERING CORPORATION	Stanley W. Baker, Chief Engr. (Mech. Power Transmission Field) Charles S. Davis, Jr, V.P. (Design of Gearing & Winches, Vehicles) Fredric W. Schwab, Contract Mgr. (Adm. of Projects) William H. Schwab, Chief Proj. Engr. (Mech. & Hydraulic Design) Robert G. Ross, Proj. Engr. (Elec. Design) Laboratory Staff: Math. 1, mech. engr. 5, hydraulic engr. 3, elec. engr. 2, techn. 9, other lab staff 14.
7527	C.	L. BERGER & SONS, INC.	Julian M. Lyons, V.P. Donald Goguen, Mgr, Instrumentation Div.
7537	BERKELEY INSTRUMENTS CORPORATION	Jack S. Hawley, V.P. (Electronics) Laboratory Staff: Electronic engr. 3, mech. engr. 1, packaging engr. 2, math. 1, other lab staff 5.
7548	BERKELEY PACIFIC LABORATORIES 1101 5th St.	Theodore Aarons, Pres. (Lab Animal Husbandry) Dr. Arthur Furst, Rsch. Dir.(Chem. Biology) H.C. Burns, D.V.M. Laboratory Staff: Biologists 3, chemists 1, D.V.M.’s 2, techn. 2, other lab staff 3.
7558	BERKELEY PUMP COMPANY	Ralph A. Rhoda, Dir. of Engrg. (Pump Design and Dev.) Laboratory Staff: Mech. engr. 7, techn. 5, other lab staff 2.
7567	BERKELEY YEAST LABORATORY INCORPORATED	Serger Nosladov, Chief Chemist (Wine & Spirits) Alexis Farautoff, Production Mgr. (Filtration) Laboratory Staff: Chemists 4, techn. 2, other lab staff 2.
7577	BERKLEY AND COMPANY	Berkley Bedell, Pres. Laboratory Staff: Chemists 2, techn. 6.
7590	BERMITE POWDER COMPANY 22116 W. Soledad Canyon Rd. Saugus, California	Louis LoFiego, Dir, R&D (Ordnance & Missile Components) R.J. Melchione, Asst. Dir. Rsch. (Ordnance & Missile Components) Laboratory Staff: Chemists 10, mech. engr. 10, chem. engr. 5, elec. engr. 1, math. 1, physicists 1, techn. 56, other lab staff 17.
7600	BERNARD ELECTRONICS CO.	
7607	BERNCOLORS-POUGHKEEPSIE, INC.	James W. Monks, Treas. (Rsch.)
7621	JAMES S. BERRY COMPANY	James S. Berry, Dir. (Heat Transfer) James S. Berry, Jr, Dir. (Electronics) Sam M. Berry (Mechanics) Laboratory Staff: Engr. 2, math. 1,
7630	THE BERYLLIUM CORPORATION	Norman P. Pinto, V.P. (Metallurgy) Dr. John P. Denny, Supv, Physical Metallurgy R.S. French, Mgr, Alloy R&D (Metallurgy) W.H. Santschi, Dev. Mgr. (Metallurgy) Laboratory Staff: Chemists 4, chem. engr. 2, metallurgists 12, techn. 37, other lab staff 12.
7641	BESLER CORP.	D. Chapin, Exec. V.P. Stanley J. Whitlock, V0P, R&D Laboratory Staff: Scientists & engr. 10, techn. 2.
7652	BEST MANUFACTURING COMPANY	F. V. Newell, Pres. D. A. Lierz, V.P. B. G. Chrietzberg, Plant Mgr.
7665	THE BETHLEHEM CORP.	A.A. Sickeler, V.P. & Gen. Mgr. Jerry P. Rosenblatt, Mgr, Environmental Engrg. Div.
7672	BETHLEHEM STEEL COMPANY	Dr. D.J. Blickwede, Dir. of Rsch. Dr. J.E. Eberhardt, Gen. Mgr. Dr. T.B. Winkler, Asst. Gen. Mgr. E. B. Mancke, Mgr. (Raw Materials) F. M. Temmel, Mgr. (Reduction & Refining) Dr. J.W. Frame, Mgr. (Forming & Finishing) Laboratory Staff: Biologists 3, chemists 37, civil & mech. engr. 42, chem. engr. 44, elec. engr. 17, industrial engr. 1, mineral & geologist 9, ceramic 16, math. 3, metallurgists 45, physicists 7, techn. 318, other lab staff 94.
7693	BIBB MANUFACTURING COMPANY	Carroll S. Barnwell, Acting Dir. (Textile Engrg.) Laboratory Staff: Chemists 2, project (textile) engr. 3, techn. 3, other lab staff 3.
7708	JAMES G. BIDDLE COMPANY	Edward B. Curdts, Dir. Engrg. Laboratory Staff: Elec. engr. 6, mech. engr. 1, techn. 3, other lab staff 2.
7716	BIGELOW METALLIZING CHEMICALS COMPANY	Samuel Wein, Chemist (Owner) Laboratory Staff: Chemists 7, metallurgist 1, physicists 1.
7727	BIGELOW-SANFORD, INC.	Robert J. Jackson, Dir. Engr. & Rsch. Laboratory Staff: Chemists 3, chem. engr. 5, mech. engr. 6, textile specialists 3, techn. 58, other lab staff 15.
7737	BIO-ASSAY LABORATORY	Clinton H. Howard, Pres. (Bio-Chemistry) Arvon J. Jones, Dir, Pharmacology Dept. Joanne Pratt, Consultant (Chem.) Robert Duckworth, Dir, (Chem.) Dr. G. Carl Rau, Dir. of Rsch. (Physiology) James E. Hall, Vet. Pathologist & Animal Rsch. Laboratory Staff: Biologists 3, chemists 8, M.D.’s 1, techn. 4, other lab staff 9.
7752	BIO-RAD LABORATORIES	Dr. Burton Zabin, Rsch. Dir. (Chem.) Laboratory Staff: Chemists 10, chem. engr. 1, other lab staff 2.
7763	BIO-RESEARCH CONSULTANTS, INCORPORATED	Dr. Freddy Homburger, Pres. (Experimental Pathology & Biology) Dr. P. Bernfeld, Dir. of Rsch. (Biochemistry) Laboratory Staff: Biologists 2, chemists 3, M.D.’s 2, techn. 38, other lab staff 4.
7779	BIO-SCIENCE LABORATORIES	Dr. Richard J. Henry, Tech. Dir. (Clinical Biochem.) Laboratory Staff: Biologists 5, chemists 20, M.D.’s 2, techn. 6, other lab staff 100.
7790	BIO-SEARCH & DEVELOPMENT COMPANY, INCORPORATED 12700 Prospect	Jo B. Skaptason, Pres. Laboratory Staff: Biologists 5, chemists 1, techn. 5, other lab staff 4.
7801	BIOCHEMEX LABORATORIES INCORPORATED	Dr. Herbert A. Platt, Pres. (Biophysical Chem.) Sheldon Pollins, Chief Biochemist (Clinical Chem.) Laboratory Staff: Biologists 3, chemists 10, M.D. 1, techn. 2, other lab staff 1.
7811	BIOCHEMICAL PROCEDURES	Dr. Alan Keltz, Dir. of R&D (Biochem.) E. C. Wilson, Biostatistician (Math. & Clinical Sciences) J. W. Fletcher, Dir. of Labs (Bioanalysis) Laboratory Staff: Biologists 2, chemists 2, M^D.’s 2, math. 1, techn. 20, other lab staff 6.
7823	BIOFEN LABORATORIES	L.H. Cole, Pres. (Biochem.) Laboratory Staff: Biologists 1, chemists 1, other lab staff 1.
7834	BIOMETRIC LABORATORIES INCORPORATED	Dr. Eric G. Comstock, Dir. (Toxicology) Dr. Betsy S. Comstock, Assoc. Dir. (Clinical Pathology) Laboratory Staff: Biologists 1, chemists 1, M.D. 2, techn. 2, other lab staff 3.
7846	BIONETICS RESEARCH LABORATORIES, INC.	Dr. Arthur J. Pallotta, Dir. of Rsch. Dr. E. Ross Hart, Head, Pharmacology Dept. Dr. J.R.M. Innes, Head, Pathology Dept. John Bozicevich, Head, Immunochemistry Dept. Dr. Lawrence Fishbein, Head, Chemistry Dept. Laboratory Staff: Biologists 23, chemists 9, M.D.’s 5, D.V.M. 3, pharmacologists 4, other professionals 6, techn. 71, other lab staff 40.
7863	BIONIC INSTRUMENTS, INCORPORATED	J. Malvern Benjamin,Jr, Pres. T. A. Benham, Chairman of the Board D. Ridgely Bolgiano, Sr. Engr. Laboratory Staff: Elec. engr. 3, techn. 10, other lab staff 2.
7875	BIONOMICS CORPORATION	Orval H. Minney, Pres. (Life Support Syst.) Dr. M. Shama-Iengar, V.P. Rsch. & Technology (Org. Chem.) Dr. Francis M. Long, University Liaison (Elec. Engrg.) Laboratory Staff: Biologists 1, chemists 4, electronics engr. 3, mech. engr. 3, math. 1, physicists 1, psychologists 1, syst. engr. 2, other lab staff 2.
7886	BIORESEARCH LABS	Dr. Bernard Chiego, Dir. of Rsch. (Biophysics) A.D. Maglio, Electronics Engr. (Biomedical) V. Chiego, Prod. & Rsch. Engr. (Biomedical) Dr. M. Rolide (Biomedical) Dr. Joseph Kaplowe (Biomedical) Laboratory Staff: Biologists 1, chemists 1, M.D.’s 2, elec, engr, physicists 1, techn. 2, other lab staff 1.
7899	BIOS LABORATORIES INCORPORATED	Dr. Fred Linsker, Pres. & Dir. of Rsch. (Org. Chem.) Howard Mars, Dir. of Lab (Org. Chem.)
7909	BIOTECHNOLOGY INC.	James F. Parker, Jr, Pres./Dir. of Rsch. (Human Engrg.) Alfred F. Smode, Program Dir. (Human Learning & Training) Raymond E. Reilly, Rsch. Scientist (Man-Machine Syst.) Laboratory Staff: Electro-mech. 1, psychologists 3, techn. 3, other lab staff 4. | J.G. Moore, Dir. of Rsch. (Chem. Engrg.) M.W. Vincent, Asst. Mgr. of Dev. (Chem. Engrg.) Laboratory Staff: Chem. Engr. 3, mech. engr. 4, techn. 4, other lab staff 2. | John W. Allen, Jr. Mgr. Engrg. & Rsch. (Nondestructive Testing) Roy A. Nance, Mgr. Nondestructive Testing Engrg. Rudolph J. Wolf, Jr. Mgr. Strain Measurement Engrg. Laboratory Staff: Chemists 2, elec. engr. 10, mech. engr. 4, physicists 2, techn. 15, other lab staff 5.
7944	BIRD ENGINEERING-RESEARCH ASSOCIATES INCORPORATED 101 Church St.	George T. Bird, Tech. Dir. (Elec. Engrg.) R.T. Williams, V.P. (Reliability Engrg.) J.R. Gouge, Principal Engr. (Missiles & Fuzes) D.C. Kochendarfer, Sr. Engr. (Radar & Digital) J.C. Burns, Engr. (Field Engrg.) R. Irby, Engr. (Radar & Micro-Waves) Laboratory Staff: Elec. engr. 9, mech. engr. 1, chem. engr. 1, math. 1, other professionals 2, other lab staff 5.
7956	BIRDAIR STRUCTURES INCORPORATED	Walter W. Bird, Pres. & Gen. Mgr. George F. Reitmeier, Chief Engr. (Design) Alvin C. Smith, V.P. - Sales John D. Tschamler, Asst. Gen. Mgr. (Materials) Laboratory Staff: Mech. engr. 5, aero. engr. 2, chem. engr. 1, techn. 4, other lab staff 4.
7968	BIRMA PRODUCTS CORP.	
7974	BIRNS & SAWYER CINE EQUIPMENT CO. INC.	
7981	THE BJRTCHER CORP.	Albert G. Babeaux, Sr. V.P. & Chief Engr. H.T. Finch, V.P. & Rsch. Engr. Richard Myers, V.P. Laboratory Staff: Elec. engr. 2, mech. engr. 2, techn. 3, other lab staff 2. | Al Norris, Mkt. Dir.
7996	J. BISHOP & CO. PLATINUM WORKS Malvern, Pennsylvania 19355	Dr. J. B. Hunter R. Steele J. Mac Connell
8007	BISHOP ENGINEERING COMPANY	George W. Bishop, Owner, Shock & Stress Analysis (Mech.) Laboratory Staff: Mech. engr. 2, civil engr. 1, elec. engr. 1, physicists 1, other lab staff 1.
8016	BISHOP MANUFACTURING CORPORATION	H.H. Gillman, V.P. Dev. & Rsch. C.F. Henry, Lab Supv. Laboratory Staff: Chemists 4, techn. 3, other lab staff 3.
8028	BISSETT-BERMAN CORPORATION	Thomas B. Bissett, Exec. V.P. (Electronics) George F. Floyd, V.P. Syst. Rsch. (Control Syst.) George Ko Tajima, V.P. Syst. Dev. (Electronic Syst.) Don J. Cretzler, Dir, Marine Div. (Oceanography) William R. Martin, Dir, Div. E (Electrochem.) Laboratory Staff: Math. 9, chemists 4, elec. engr. 28, mech. engr. 5, physicists 9, industrial engr. 4, other professionals 5, techn. 37, other lab staff 38.
8043	BIWAX CORPORATION	Dr. P. H. Scrutchfield, Tech. Dir. (R&D) Laboratory Staff: Chemists 2.
8055	BJORKSTEN RESEARCH LABORATORIES	Johan Bjorksten, Pres, Dir. of Rsch. L. L.Yaeger, V.P. (Polymers & Adhesion) R. T. Nagler, Div. Head (Inorg. & High Temperature) M. J. Hiler, Dir. - Market Dev. E. J. Rock, Div. Head (Metallurgy) H. F. Prahl, Div. Head (Org. Chem.) F. A. Andrews, Div. Head (Biochem. Sciences) D. G. Holinbeck, Div. Head (Physics) F. B. Korsgard, Treas. Laboratory Staff: Biologists 4, chemists 20, chem. engr. 4, elec. engr. 2, mech. engr. 2, math. 1, metallurgists 2, physicists 5, psychologists 1, techn. 28, other lab staff 25. | L. L. Yaeger, V.P. (Applied Industrial Sch.) Laboratory Staff: Chemists 2, chem. engr. 1, physicists 1, pharmacists 1, techn. 2, other lab staff 2.
8083	THE BLACK & DECKER MFG. CO.	W. Griffin Morrel, Exec. V.P. Robert C. Tyo, V.P, Mkt. George W. McCarty, V.P, R&D J.E. Hardesty, V.P. Laboratory Staff: Elec. engr. 3, mech. engr. 2, physicist 1, techn. 1.
8092	BLACK PRODUCTS COMPANY	T. L. Lodge, Dir. of Rsch. Laboratory Staff: Chemists 2.
8103	BLACK, SIVALLS & BRYSON, INC.	Lawton L. Laurence, V.P. Paul Bartley, V.P. Newton D. Baker, V.P. Richard Washburn, V.P.
8121	BLACKSTONE ULTRASONICS, INC.	George Howard, Gen. Mgr.
8128	BLACKWELL ELECTRONIC LABORATORIES, INC. 1515 Jasmine	Lyman L. Blackwell, Pres. (Electronic Measurements) 87 Blackwell Electronic Laboratories, Inc. INDUSTRIAL RESEARCH LABORATORIES Laboratory Staff: Electronic engr. 1, metallurgists 1, techn. 1, other lab staff 1.
8142	G.	So BLAKESLEE & CO.	Joseph Gay, Chief Engr. Edward Jo Karp, Product Engr.
8158	BLAND BURNER CO.	W. Dyer, Chief Engr.
8166	BLASS ANTENNA ELECTRONICS CORP.	Matthew Slate, Dir. of R&D
8174	BLAW-KNOX COMPANY	A.H. Jackson, V.P. & Gen. Mgr. E.W. Pottmeyer, Mgr, Engrg. & Dev. Laboratory Staff: Structural engr. 10, mech. engr. 7. | William Rodder, V.P. Engrg. J.W. Schuetz, Chief Engr. (Pipe & Tube Mill) G. C. Turner, Chief Engr. (Strip Processing) Laboratory Staff: Engrs. 2. | J.C. Tooke, Mgr. of Engrg. & Dev. Laboratory Staff: Engrs. & techn. 10. -Chemical Plants Division 300 6th Ave. Pittsburgh, Pennsylvania 15222 Vice President-General Manager: C.F. Hauck Fields of Interest: Research on chemical process development; pilot plants; data for engineering design of process plants. Major Activity of Parent Company: Mfg. - of Lab Div: R&D 20%, Other 80%. R&D performed for: Owners 100%. Facilities: Bench scale and pilot scale process equipment. Research Personnel: George Karnofsky, Mgr. of Dev. (Chem. Engrg.) Laboratory Staff: Chem. engr. 2, techn. 2. -Construction Equipment Division Mattoon, Illinois General Manager: R.W. Thornburg Fields of Interest: Research, design, development, testing and evaluation of concrete and bituminous handling and placement machinery, all types; tracked, amphibious, and conventional military vehicles; solid state electronic devices. Major Activity of Parent Company: Mfg. - of Lab Div: Mfg. 80%, R&D 20%. R&D performed for: Owners 90%, U.S. Govt. 10%. Facilities: Model shop and equipment. Research Personnel: John Girvan, Mgr. of Engrg. Laboratory Staff: Mech. engr. 6, elec. engr. 3, civil engr. 2, techn. 15, other lab staff 10. -Copes-Vulcan Division 939 W. 26th St. Erie, Pennsylvania Vice President-General Manager: P.W. Peoples Fields of Interest: Research on steam power plant auxiliary equipment; valves and electronic controls for primary and secondary nuclear reactor facilities; steady state and transient stress analysis. Major Activity of Parent Company: Mfg. - of Lab Div: Mfg. 90%, R&D 7%, T&E 3%. R&D performed for: Owners 50%, U.S. Govt. 50%. Facilities: 300,000 sq.ft, with diversified machine tools, testing equipment. Research Personnel: J.D. Baker, Dir. of Engrg. (Administration) H. H. Weining, Dir. of Rsch. (Mech. Dev.) S.S. Bowlus, Chief Design Engr. (Mech. Dev.) F.O. Seger, Nuclear Products Supv. (Nuclear Valve Dev.) R.G. Butler, Electronic Dev. Supv. (Electronics) Laboratory Staff: Mech. engr. 12, elec. engr. 4, math. 2, techn. 15, other lab staff 6. | F.H. Allison, Jr, V.P. Rsch. Associate Laboratory Staff: Metallurgists 4, techn. 4. -National Alloy Division Pittsburgh, Pennsylvania 15238 Vice President-General Manager: M.N. Ornitz Fields of Interest: Research on high temperature alloys and corrosion resistant alloys; and centrifugal pipe; alloy castings; wear resistant alloys; casting techniques and processes. Major Activity of Parent Company: Mfg. - of Lab Div: Mfg. 90%, R&D 8%, T&E 2%. R&D performed for: Owners 100%. Facilities: Melting, creep testing, stress rupture testing, high temperature corrosion furnaces. Research Personnel: Martin N. Ornitz, V.P. & Gen. Mgr. (High Temperature Alloys) Ray H. English, Chief Metallurgist (High Temperature Alloys) Laboratory Staff: Chemists 4, metallurgists 4, other lab staff 2.
8263	S.	BLICKMAN, INC.	
8269	E.	W. BLISS COMPANY	John J. Byrne, Dir. (Rsch. & Engr.) R. W. Cruger, Mgr. (R&D Div.) J. S. Strance, Chief Engr. (R&D Div.) Laboratory Staff: mech. engr. 20, elec. engr. 10, techn. 30, other lab staff 10. | Benjamin J. Aleck, V. P. Rsch. David Gleich, Head, Tech. Liaison Laboratory Staff: Scientists and/or engr. 89.
8291	BLOCK ENGINEERING INCORPORATED	Myron J. Block, Pres. (Physical Optics) Lincoln Klabo, Mgr. of Adv. Systs. (Physics) Laboratory Staff: Biologists 2, engrs. 10, math. 2, physicists 7, techn. 12, other lab staff 15.
8303	BLOCKSOM & CO.	H. R. Behrendt, Chief Engr. (Packaging Research) Laboratory Staff: Mech. engr. 1, techn. 1, other lab staff 2.
8311	ALBERT E. BLOMQUIST & ASSOCIATES	Albert E. Blomquist, Owner (Transportation Systs.) Lincoln F. Stock, Aviation Specialist (Flight) Carl F. Schmidt, Consulting Aero. Engr. (Aircraft Systs.) Riley Deem, Consulting Mech. Engr. (Railroad Equipment) Malcolm S. Spelman, Consulting Civil Engr. (Structural Rsch.) Laboratory Staff: Mech. engr. 1, civil engr. 1, aero. engr. 1, other professionals 6, other lab staff 4.
8325	BLUE M ELECTRIC CO.	Angelo Lazzara, Exec. V.P. J.A. Lawler, Dir. of Engrg. Laboratory Staff: Design engr. 1, drafting engr. 2, elec. engr. 1, metallurgist 1, techn. 1, other lab staff 1.
8336	BLUE STAR KNITTING, INC.	
