13264	Cone Mills Corporation	CONE MILLS CORPORATION
13280	Conforming Matrix Corporation	CONFORMING MATRIX CORPORATION
13288	Congoleum Industries	CONGOLEUM-NAIRN INCORPORATED
13302	Conn	C.G. CONN LIMITED
13316	Connecticut Research	CONNECTICUT RESEARCH
13324	Connecticut Technical Corporation	CONNECTICUT TECHNICAL CORPORATION
13336	Conoflow Corporation	CONO FLOW CORPORATION
13347	Consolidated Diesel Electric Corporation	CONSOLIDATED DIESEL ELECTRIC COMPANY
13381	Consolidated Electronic Industries Corporation	CONSOLIDATED ELECTRONIC INDUSTRIES CORP.
13423	Consolidated Foods Corporation	CONSOLIDATED FOODS CORPORATION
13437	Consolidated Packaging Corporation	CONSOLIDATED PACKAGING CORPORATION
13455	Consolidation Coal Company	CONSOLIDATION COAL COMPANY
13483	Consulting Scientists	CONSULTING SCIENTISTS INCORPORATED
13506	Container Laboratories	CONTAINER LABORATORIES CORP.
13523	Container Research Corporation	CONTAINER RESEARCH CORPORATION
13534	Continental Baking Company	CONTINENTAL BAKING COMPANY
13546	Continental Can Company	CONTINENTAL CAN COMPANY, INC.
13563	Continental Carbon Company	CONTINENTAL CARBON COMPANY
13572	Continental Chemiste Corporation	CONTINENTAL CHEMISTE CORPORATION
13584	Continental Coffee Company	CONTINENTAL COFFEE COMPANY
13596	Continental Motors Corporation	CONTINENTAL MOTORS CORPORATION
13612	Continental Oil Company	CONTINENTAL OIL COMPANY
13632	Continental Sensing	CONTINENTAL SENSING, INC,
13641	Continental Technical Service	CONTINENTAL TECHNICAL SERVICE, INC.
13651	Control Data Corporation	CONTROL DATA CORPORATION
13703	Control Equipment Corporation	CONTROL EQUIPMENT CORPORATION
13712	Control Technology Company	CONTROL TECHNOLOGY COMPANY INCORPORATED
13724	Control Technology Company	CONTROL TECHNOLOGY INCORPORATED
13737	Controls Company of America	CONTROLS COMPANY OF AMERICA
13791	Controls for Radiation	CONTROLS FOR RADIATION INCORPORATED
13811	Cook Chocolate Company	COOK CHOCOLATE COMPANY
13821	Cook Electric Company	COOK ELECTRIC COMPANY
13835	Cook Paint and Varnish Company	COOK PAINT AND VARNISH COMPANY
13856	Cook Research Laboratories	COOK RESEARCH LABORATORIES
13867	Cooley	COOLEY INC.
13880	Cooper Tire and Rubber Company	COOPER TIRE & RUBBER COMPANY
13896	Coopers Creek Chemical Corporation	COOPERS CREEK CHEMICAL CORPORATION
13910	Coordinated Equipment Company	COORDINATED EQUIPMENT COMPANY
13923	Copolymer Rubber and Chemical Corporation	COPOLYMER RUBBER & CHEMICAL CORPORATION
13937	Copper Range Company	COPPER RANGE COMPANY
13970	Copperweld Steel Company	COPPERWELD STEEL CO.
13992	Copymation	COPYMATION INCORPORATED
14010	Cordin Company	CORDIN COMPANY
14019	Cordis Corporation	CORDIS CORPORATION
14033	Core Laboratories	CORE LABS., INC.
14048	Corn Products Company	CORN PRODUCTS COMPANY
14105	Cornell Aeronautical Laboratory	CORNELL AERONAUTICAL LABORATORY INCORPORATED
14122	Cornell and St. George	CORNELL & ST GEORGE INCORPORATED
14134	Corning Glass Works	CORNING GLASS WORKS
14146	Cosma Testing Laboratories	COSMA TESTING LABORATORIES INCORPORATED
14156	Cosmic	COSMIC, INCORPORATED
14171	Cosmodyne Corporation	COSMODYNE CORPORATION
14184	Coulter Steel and Forge	COULTER STEEL & FORGE COMPANY
14197	Courtaulds	COURTAULDS NORTH AMERICA INCORPORATED
14211	Courtland Laboratories	COURTLAND LABORATORIES
14227	Cowles Chemical Company	COWLES CHEMICAL COMPANY
14251	Cowley Pharmaceuticals	COWLEY PHARMACEUTICALS, INCORPORATED
14267	Cox and Company	COX & COMPANY, INC.
14277	Cox and Gillespie	COX AND GILLESPIE
14289	Crane Company	CRANE CO.
14326	Crane and Company	CRANE & COMPANY INCORPORATED
14336	Cranston Print Works Company	CRANSTON PRINT WORKS COMPANY
14347	Creare	CREARE INCORPORATED
14358	Crown Zellerbach Corporation	CROWN ZELLERBACH CANADA LTD.
14363	Crobaugh Laboratories	CROBAUGH LABORATORIES
14375	Crompton and Knowles Corporation	CROMPTON KNOWLES CORPORATION
14391	Crown Cork and Seal Company	CROWN CORK & SEAL COMPANY, INCORPORATED
14402	Crown Engineering and Sales Company	CROWN ENGINEERING AND SALES COMPANY
14414	Crown Zellerbach Corporation	CROWN ZELLERBACH CORPORATION
14500	Crucible Steel Company of America	CRUCIBLE STEEL CO.
14519	Crusader Research Company	CRUSADER CHEMICAL COMPANY, INCORPORATED
14527	Cryo-Therm	CRYO-THERM INC.
14540	Cryogenic Research Company	CRYOGENIC RESEARCH COMPANY, INCORPORATED
14555	Cryonetics Corporation	CRYONETICS CORPORATION
14569	Cryovac	CRYOVAC, INCORPORATED
14581	Crystal Research	CRYSTAL RESEARCH, INCORPORATED
14590	Crystal Research Laboratories	CRYSTAL RESEARCH LABORATORIES, INCORPORATED
14601	Crystal Tissue Company	CRYSTAL TISSUE COMPANY
14611	Cunningham Son and Company	JAMES CUNNINGHAM SON AND CO. INC.
14623	Curl and Associates	ROBERT S. CURL & ASSOCIATES
14639	Curtis Development and Manufacturing Company	CURTIS DEVELOPMENT AND MANUFACTURING COMPANY
14645	Curtiss-Wright Corporation	CURTISS-WRIGHT CORP.
14713	Custom Control Manufacturer	CUSTOM CONTROL MANUFACTURER, INCORPORATED
14727	Custom Scientific Instruments	CUSTOM SCIENTIFIC INSTRUMENTS INCORPORATED
14738	Customline Control Products	CUSTOMLINE CONTROL PRODUCTS, INC.
14749	Cutler-Hammer	CUTLER-HAMMER, INCORPORATED
14761	Dairymen's League Cooperative Association	DAIRYMEN’S LEAGUE COOPERATIVE ASSOCIATION, INC.
14764	Cutter Laboratories	CUTTER LABORATORIES
14782	DBM Research Corporation	DBM RESEARCH CORPORATION
14797	DCA Food Industries	DCA FOOD INDUSTRIES INCORPORATED
14815	Dadant and Sons	DADANT & SONS, INC.
14824	Dade Reagents	DADE REAGENTS, INCORPORATED
14834	Dage-Bell Corporation	DAGE-BELL CORPORATION
14869	Daisy Manufacturing Company	DAISY MANUFACTURING CO.
14881	Dale Electronics	DALE ELECTRONICS, INC.
14892	Dampney Company	DAMPNEY COMPANY
14905	Dan River Mills	DAN RIVER MILLS INCORPORATED
14920	Darling Company	R. E. DARLING CO., INC.
14929	Darworth	DARWORTH INCORPORATED
14942	Data Center Corporation	DATA CENTER CORPORATION
14950	Data-Control Systems	DATA-CONTROL SYSTEMS, INC.
14959	Data Corporation	DATA CORPORATION
14979	Data-Design Laboratories	DATA-DESIGN LABORATORIES
14999	Data Disc	DATA-DISC, INCORPORATED
15011	Data Display	DATA DISPLAY, INCORPORATED
15020	Data-Dynamics	DATA-DYNAMICS
15034	Data Products Corporation	DATA PRODUCTS CORPORATION
15050	Data Technology	DATA TECHNOLOGY, INC.
15063	Datamec Corporation	DATAMEC CORPORATION
15074	Datapulse	DATAPULSE INCORPORATED
15106	Daubert Chemical Company	DAUBERT CHEMICAL COMPANY
15122	Charles Davidoff	CHARLES DAVIDOFF
15133	Davidson and Hemmendinger	DAVIDSON AND HEMMENDINGER INCORPORATED
15149	Dawe's Laboratories	DAWE’S LABS., INC.
15162	Dayton Chemical Products Laboratories	DAYTON CHEMICAL PRODUCTS LABORATORIES INC.
15176	Dayton Electronic Products Company	DAYTON ELECTRONIC PRODUCTS COMPANY, INC.
15190	Dearborn Chemical Company	DEARBORN CHEMICAL COMPANY
15214	DeBell and Richardson	DEBELL & RICHARDSON, INCORPORATED P.O. B
15232	Decision Studies Group	DECISION STUDIES GROUP
15241	Decision Systems	DECISION SYSTEMS, INC.
15257	Decitron Electronics Corporation	DECITRON ELECTRONICS CORPORATION
15273	Decon	DECON INC,
15289	Deere and Company	DEERE & COMPANY
15346	Deering Milliken Research Corporation	DEERING MILLIKEN RESEARCH CORPORATION
15363	Defense Electronics	DEFENSE ELECTRONICS, INC.
15375	Defense Research Corporation	DEFENSE RESEARCH CORPORATION
15388	Defense Research Laboratory	DEFENSE RESEARCH LABORATORY
15405	DeKalb AgResearch	DEKALB AGRICULTURAL ASSOCIATION INC.
15415	Dekalb Commercial Body Corporation	DEKALB COMMERCIAL BODY CORPORATION
15427	Del Electronics Corporation	DEL ELECTRONICS CORP.
15442	Del Mar Engineering Laboratories	DEL MAR ENGINEERING LABORATORIES
15462	De Laval Turbine	DE LAVAL TURBINE INC.
15472	Delavan Manufacturing Company	DELAVAN MANUFACTURING COMPANY
15485	Delta Research Corporation	DELTA RESEARCH & MANUFACTURING COMPANY
15496	Deltron	DELTRON INCORPORATED
15507	Delvaltex Corporation	DELVATEX CORPORATION
15520	De Ment Laboratories	DE MENT LABS.
15539	Dennis Chemical Company	DENNIS CHEMICAL COMPANY
15552	Dennison Manufacturing Company	DENNISON MANUFACTURING COMPANY
15565	Denver Chemical Manufacturing Company	DENVER CHEMICAL MANUFACTURING COMPANY
15578	Denver Equipment Company	DENVER EQUIPMENT COMPANY
15598	Denver Research Institute	DENVER RESEARCH INSTITUTE
15649	Dentists Supply Company of New York	DENTISTS’ SUPPLY CO. OF NEW YORK
15664	Derby Company	DERBY COMPANY, INC.
15675	Derby Foods	DERBY FOODS, INC.
15686	Desert Sunshine Exposure Tests	DESERT SUNSHINE EXPOSURE TESTS
15698	Design Service Company	DESIGN SERVICE COMPANY, INC.
15715	Detrex Chemical Industries	DETREX CHEMICAL INDUSTRIES, INC.
15728	Detrick Company	M.H. DETRICK COMPANY
15738	Detroit Edison Company	DETROIT EDISON COMPANY
15753	Detroit Testing Laboratory	DETROIT TESTING LABORATORY, INCORPORATED
15768	Deuber Laboratories	DEUBER LABORATORIES
15782	Deutschmann Laboratories	TOBE DEUTSCHMANN LABORATORIES INCORPORATED
15790	Development Associates	DEVELOPMENT ASSOCIATES
15801	Development Laboratories	DEVELOPMENT LABORATORIES, INC.
15812	Devenco	DEVENCO INCORPORATED
15827	Devoe and Reynolds Company	DEVOE & RAYNOLDS LABORATORIES
15832	Dexter Chemical Corporation	DEXTER CHEMICAL CORPORATION
15844	Diablo Laboratories	DIABLO LABORATORIES, INCORPORATED
15855	Diamond Alkali Company	DIAMOND ALKALI COMPANY
15873	Diamond National Corporation	DIAMOND NATIONAL CORP.
15892	Di/An Controls	DI-AN CONTROLS INC.
15904	Chance Company	A. B. DICK COMPANY
15924	Dickey Clay Manufacturing Company	W. S. DICKEY CLAY MFG. CO.
15941	Dickson Electronics Corporation	DICKSON ELECTRONICS CORPORATION
15947	Dictaphone Corporation	DICTAPHONE CORPORATION
15964	Dictograph Products	DICTOGRAPH PRODUCTS, INCORPORATED
15976	Di Cyan and Brown	DICYAN & BROWN, CONSULTING CHEMISTS
15987	Dietene Company	DIETENE COMPANY
15997	Dietert Company	HARRY W. DIETERT CO.
16010	Dietz, Henry G.	HENRY G. DIETZ COMPANY, INCORPORATED
16022	Diffraction Limited	DIFFRACTION LIMITED, INC.
16033	Diginamics Corporation	DIGINAMICS CORPORATION
16039	Di Giorgio Corporation	DI GIORGIO CORPORATION
16056	Digital Equipment Corporation	DIGITAL EQUIPMENT CORP.
16065	Digitronics Corporation	DIGITRONICS CORPORATION
16077	Dikewood Corporation	DIKEWOOD CORPORATION
16086	Dilectrix Corporation	DILECTRIX CORPORATION
16098	Dirats and Company	J.DIRATS & CO. INC.
16115	Discon Corporation	DISCON CORPORATION
16123	Distillation Engineering Company	DISTILLATION ENGINEERING COMPANY
16140	Divelpro	DIVELPRO, INCORPORATED
16150	Diversey Corporation	DIVERSEY CORPORATION
16162	Dixie Chemical Company	DIXIE CHEMICAL COMPANY
16172	Dixo Company	DIXO COMPANY, INCORPORATED
16184	Dixon Engineers	HARRY S. DIXON, ENGINEERS
16196	Dixon Crucible Company	JOSEPH DIXON CRUCIBLE COMPANY
16227	DoAll Science Center	DOALL SCIENCE CENTER, INC.
16241	Dr. Pepper Company	DR. PEPPER COMPANY
16255	Dr. Salsbury’s Laboratories	DR. SALSBURY’S LABS.
16269	Documentation	DOCUMENTATION, INC.
16283	Dole Company	DOLE COMPANY
16294	Dole Engineering Company	JAMES DOLE ENGINEERING COMPANY
16303	Donaldson Company	DONALDSON COMPANY INCORPORATED
16317	Dorl and Company	F. DORL & CO.
16329	Dorn and Company	DORN & CO.
16341	Dorne and Margolin	DORNE AND MARGOLIN, INC.
16353	Dorr-Oliver	DORR-OLIVER INC
16364	Dorsett Electronics	DORSETT ELECTRONICS, INC.
16374	Doty Laboratories	DOTY LABORATORIES INCORPORATED
16397	Douglas Aircraft Company	DOUGLAS AIRCRAFT COMPANY, INC.
16430	Douglas Chemical Company	DOUGLAS CHEMICAL COMPANY
16441	Douglas Microwave Company	DOUGLAS MICROWAVE COMPANY, INC.
16453	Dover Chemical Corporation	DOVER CHEMICAL CORP.
16465	Dow Chemical Company	DOW CHEMICAL COMPANY
16570	Dow-Key Company	DOW-KEY COMPANY
16580	Dowon Engineering Service	DOWON ENGINEERING SERVICE INCORPORATED
16590	Dragon Engineering Company	DRAGON ENGINEERING COMPANY, INC.
16597	Drake Manufacturing Company	DRAKE MANUFACTURING COMPANY
16606	Dranetz Engineering Laboratories	DRANETZ ENGINEERING LABORATORIES, INC.
16617	Dravo Corporation	DRAVO CORPORATION
16630	Dressen Barnes Electronics Corporation	DRESSEN-BARNES ELECTRONICS CORPORATION
16643	Dresser Industries	DRESSER INDUSTRIES, INC.
16671	Dresser Products	DRESSER PRODUCTS, INC.
16680	Drew Chemical Corporation	DREW CHEMICAL CORPORATION
16695	Drexel Dynamics Corporation	DREXEL DYNAMICS CORP.
16702	Drico Industrial Corporation	DRICO INDUSTRIAL CORPORATION
16719	Driver Company	WILBUR B. DRIVER COMPANY
16735	Drott Manufacturing Corporation	DROTT MANUFACTURING CORP.
16741	Ducommun	DUCOMMUN INC.
16764	Du-Good Chemical Laboratory	DU-GOOD CHEMICAL LABORATORY
16776	Dukane Corporation	DUKANE CORPORATION
16791	Dulany Foods	DULANY FOODS, INC.
16800	Dumas-Wilson and Company	DUMAS-WILSON & CO.
16816	Dumore Company	DUMORE COMPANY
16827	Duplan Corporation	DUPLAN CORPORATION
16839	Dunlap and Associates	DUNLAP AND ASSOCIATES, INC.
16856	du Pont de Nemours and Company	E. I. DU PONT DE NEMOURS & CO.
17493	Dyna Structures	DYNA STRUCTURES INC.
17536	Duramic Products	DURAMIC PRODUCTS INCORPORATED
17547	Durrum Instrument Corporation	DURRUM INSTRUMENTS CORPORATION
17557	Duval Corporation	DUVAL CORPORATION
17575	Dyna-Empire	DYNA-EMPIRE, INC.
17598	Dynalectron Corporation	DYNALECTRON CORPORATION
17629	Dynamics Corporation of America	DYNAMICS CORPORATION OF AMERICA
17639	Dynamic Instrumentation Company	DYNAMICS INSTRUMENTATION COMPANY
17646	Dynamics Research Corporation	DYNAMICS RESEARCH CORPORATION
17653	Dynaplex Corporation	DYNAPLEX CORPORATION
17664	Dynasciences Corporation	DYNASCIENCES CORPORATION
17675	Dynasonics Corporation	DYNASONICS CORPORATION
17687	Dynatech Corporation	DYNATECH CORPORATION
17707	Dynatomics Incorporated	DYNATOMICS INCORPORATED
17719	Dynell Electronics Corporation	DYNELL ELECTRONICS
17739	E-H Research Laboratories	E-H RESEARCH LABORATORIES. INCORPORATED
17751	E & M Laboratories	E&M LABORATORIES
17765	ESC Electronics Corporation	ESC ELECTRONICS CORPORATION
17777	Eagle-Picher Company	EAGLE-PICHER CO.
17803	Earp Laboratories	EARP LABS INCORPORATED
17815	Earth Science Laboratories	EARTH SCIENCE LABORATORIES
17827	Eastern Associated Coal Corporation	EASTERN ASSOCIATED COAL CORP.
17844	Eastern Biochemical Laboratory	EASTERN BIOCHEMICAL LABS
17852	Eastern Company	EASTERN COMPANY
17869	Eastman Kodak Company	EASTMAN KODAK COMPANY
17923	Eaton Corporation	EASTON RS CORPORATION
17937	Eaton Manufacturing Company	EATON MANUFACTURING COMPANY
17954	Eberline Instrument Corporation	EBERLINE INSTRUMENT CORPORATION
17967	Ebert Electronics Corporation	EBERT ELECTRONICS CORPORATION
17977	Eckey Laboratory	ECKEY LABORATORY
17990	Eclipse Air Brush Company	ECLIPSE AIR BRUSH COMPANY
18005	Economics Laboratory	ECONOMICS LABORATORY, INC.
18022	Edcliff Instruments	EDCLIFF INSTRUMENTS
18037	Edgerly Instrument Laboratories	EDGERLY INSTRUMENT LABORATORIES INCORPORATED
18049	Edgerton, Germeshausen and Grier	EDGERTON, GERMESHAUSEN & GRIER, INC.
18111	Edmont	EDMONT INCORPORATED
18123	Edo Corporation	EDO CORP.
18147	Educational Development Corporation	EDUCATIONAL DEVELOPMENT CORPORATION
18163	Edwards Company	EDWARDS COMPANY, INC.
18182	Egan Laboratory	EGAN LABORATORY
18193	Ehrlich and Irany	EHRLICH & IRANY
18204	Eimco Corporation	EIMCO CORPORATION
18223	Eitel-McCullough	EITEL-MCCULLOUGH, INC.
18240	Eitzen Company	LOUIS C. EITZEN CO. INC.
18250	Elastic Stop Nut Corporation of America	ELASTIC STOP NUT CO. OF AMERICA.
18264	Elco Corporation	ELCO CORPORATION (PA)
18281	Elco Corporation	ELCO CORPORATION (OH)
18293	Eldib Engineering and Research	ELDIB ENGINEERING & RESEARCH INCORPORATED
18302	Eldorado Electronics	ELDORADO ELECTRONICS
18317	Electra Manufacturig	ELECTRA MANUFACTURING CO.
18325	Electra Motors	ELECTRA MOTORS INCORPORATED
18335	Electrada Corporation	ELECTRADA CORPORATION
18350	Electric Hose and Rubber Company	ELECTRIC HOSE & RUBBER CO.
18365	Electric Products Company	ELECTRIC PRODUCTS COMPANY
18376	Electric Storage Battery Company	ELECTRIC STORAGE BATTERY COMPANY
18459	Electrical Testing Laboratories	ELECTRICAL TESTING LABORATORIES, INC.
18480	Electro-Ceramics	ELECTRO-CERAMICS, INCORPORATED
18492	Electro-Chemical Corporation	ELECTRO-CHEMICAL CORPORATION
18498	Electro Engineering Works	ELECTRO ENGINEERING WORKS
18509	Electro-Hydraulics Corporation	ELECTRO-HYDRAULICS CORPORATION
18519	Electro Instruments	ELECTRO INSTRUMENTS, INC.
18528	Electro-Mec Instrument Corporation	ELECTRO-MEC INSTRUMENT CORPORATION
18537	Electro-Mechanics Company	ELECTRO-MECHANICS COMPANY
18550	Electro-Medical Laboratory	ELECTRO-MEDICAL LABORATORY, INCORPORATED
18565	Electro Motive Manufacturing Company	ELECTRO MOTIVE MFG. CO., INC.
18572	Electro-Nuclear Laboratories	ELECTRO-NUCLEAR LABORATORIES, INCORPORATED
18586	Electro Refractories & Abrasives Corporation	ELECTRO REFRACTORIES & ABRASIVES CORPORATION
18605	Electro Rust-Proofing Corporation	ELECTRO RUST PROOFING CORPORATION
18620	Electro-Science Laboratories	ELECTRO-SCIENCE LABORATORIES, INC.
18632	Electro Scientific Industries	ELECTRO SCIENTIFIC INDUSTRIES, INC.
18642	Electro-Seal Corporation	ELECTRO-SEAL CORPORATION
18657	Electro-Sonic_control	ELECTRO-SONIC-CONTROL
18667	Electro Switch Corporation	ELECTRO SWITCH CORP.
18674	Electro Technical Analysis Corporation	ELECTRO TECHNICAL ANALYSIS CORPORATION
18682	Electrochemical Laboratories	ELECTROCHEMICAL LABORATORIES
18694	Electrochimica Corporation	ELECTROCHIMICA CORPORATION
18704	Electrofilm	ELECTROFILM, INC.
18714	Electroid Corporation	ELECTROID CORPORATION
18725	Electromagnetic Research Corporation	ELECTROMAGNETIC RESEARCH CORPORATION
18742	Electromagnetic Technology Corporation	ELECTROMAGNETIC TECHNOLOGY CORPORATION
18752	Electronic Associates	ELECTRONIC ASSOCIATES, INCORPORATED
18776	Electronic Communications	ELECTRONIC COMMUNICATIONS INCORPORATED
18786	Electronic Controls	ELECTRONIC CONTROLS INC.
18797	Electronic Development Corporation	ELECTRONIC DEVELOPMENT CORPORATION
18805	Electronic Enclosures	ELECTRONIC ENCLOSURES, INC.
18820	Electronic Engineering Company of California	ELECTRONIC ENGINEERING CO. OF CALIFORNIA
18829	Electrnic Engineers	ELECTRONIC ENGINEERS INCORPORATED
18839	Electronic Enterprise	ELECTRONIC ENTERPRISES, INC.
18856	Electronic Memories	ELECTRONIC MEMORIES, INC.
18869	Electronic Space Structures Corporation	ELECTRONIC SPACE STRUCTURES CORPORATION
18883	Electronic Specialty Company	ELECTRONIC SPECIALTY CO.
18900	Electronics Development Corporation	ELECTRONICS DEVELOPMENT CORPORATION
18911	Electronics Systems	ELECTRONICS SYSTEMS, INC.
18922	Electrosolids Corporation	ELECTROSOLIDS CORPORATION
18931	Electrospace Corporation	ELECTROSPACE CORPORATION
18943	Electrovert	ELECTROVERT, INC.
18958	Elgeet Optical Company	ELGEET OPTICAL COMPANY, INC.
18968	Elgenco	ELGENCO, INC.
18976	Elgin National Watch Company	ELGIN NATIONAL WATCH COMPANY
18990	Elgin Softener Corporation	ELGIN SOFTENER INCORPORATED
19004	Ellisco	ELLISCO, INC.
19016	Ellison Draft Gage Company	ELLISON DRAFT GAGE CO., INC.
19025	Elmeco Missile Corporation	ELMECO MISSILE CORPORATION
19036	Elmendorf Research	ELMENDORF RESEARCH, INC.
19049	El-Rad Manufacturing Company	EL-RAD MANUFACTURING COMPANY
19061	Eltex Research Corporation	ELTEX RESEARCH CORPORATION
19072	Eltra Corporation	ELTRA CORPORATION
19101	Emerson Company	J. H. EMERSON CO.
19109	Emerson and Cuming	EMERSON & CUMING, INCORPORATED
19121	Emerson Electric Company	EMERSON ELECTRIC CO.
19146	Emery Industries	EMERY INDUSTRIES INCORPORATED
19164	Emhart Corporation	EMHART CORPORATION
19224	Emkay Chemical Company	EMKAY CHEMICAL COMPANY
19234	Emtech Research Products Corporation	EMTECH RESEARCH PRODUCTS CORP.
19247	Endevco Corporation	ENDEVCO CORPORATION
19256	Endicott Johnson Corporation	ENDICOTT JOHNSON CORPORATION
19265	Endo Laboratories	ENDO LABORATORIES, INC.
19286	Endocrine Consulting Laboratories	ENDOCRINE CONSULTING LABORATORIES INCORPORATED
19296	Endocrine Laboratories of Madison	ENDOCRINE LABORATORIES OF MADISON, INC.
19307	Endure-A-Lifetime Products	ENDURE-A-LIFETIME PRODUCTS, INC.
19320	Energy Conversion	ENERGY CONVERSION, INCORPORATED
19329	Energy Systems	ENERGY SYSTEMS, INC.
19350	Energy Technology	ENERGY TECHNOLOGY INCORPORATED
19362	Enflo Corporation	ENFLO CORPORATION
19373	Engelhard Hanovia	ENGELHARD HANOVIA, INC.
19383	Engelhard Minerals and Chemicals Corporation	ENGELHARD INDUSTRIES
19431	Engineered Electronics Company	ENGINEERED ELECTRONICS COMPANY
19439	Engineered Plastics	ENGINEERED PLASTICS, INCORPORATED
19449	Engineering and Development Company of Colorado	ENGINEERING & DEVELOPMENT COMPANY OF COLORADO
19460	Engineering Physics Company	ENGINEERING-PHYSICS COMPANY
19471	Engineering Service of America	ENGINEERING SERVICE INC. OF AMERICA
19479	England Laboratories	C. W. ENGLAND LABORATORIES
19490	English Electric Corporation	ENGLISH ELECTRIC CORP.
19497	Ensign-Bickford Company	ENSIGN-BICKFORD COMPANY
19510	Eon Corporation	EON CORPORATION
19524	Epoxy Products	EPOXY PRODUCTS, INC.
19536	Epoxycon	EPOXYCON, INC.
19546	Eppley Laboratory	EPPLEY LABORATORY, INCORPORATED
19556	Epsco	EPSCO INCORPORATED
19569	Erdco Engineering Corporation	ERDCO ENGINEERING CORP.
19581	Erico Products	ERICO PRODUCTS, INCORPORATED
19592	Eriez Magnetics	ERIEZ MAGNETICS
19609	Erwin Chemical Laboratory	ERWIN CHEMICAL LABORATORY
19620	Escambia Chemical Corporation	ESCAMBIA CHEMICAL CORPORATION
19641	Ess Gee	ESS GEE INC.
19656	Essex Chemical Corporation	ESSEX CHEMICAL CORPORATION
19673	Esterline Corporation	ESTERLINE ANGUS INSTRUMENT COMPANY
19688	Eston Chemicals	ETCO ENGINEERS & ASSOCIATES
19703	Ethyl Corporation	ETHYL CORPORATION
19744	Eutectic Welding Alloys Corporation	EUTECTIC WELDING ALLOYS CORPORATION
19754	Evans Research and Development Corporation	EVANS RESEARCH AND DEVELOPMENT CORPORATION
19766	Ewen Knight Corporation	EWEN KNIGHT CORP.
19779	Exact Electronics	EXACT ELECTRONICS, INC.
19788	Exact Engineering and Manufacturing	EXACT ENGINEERING & MANUFACTURING, INC.
19803	Exactel Instrument Company	EXACTEL INSTRUMENT COMPANY
19815	Ex-Lax	EX-LAX INCORPORATED
19826	Exotech	EXOTECH, INC.
19840	Exotic Materials	EXOTIC MATERIALS, INC.
19853	Eye Research Foundation	EYE RESEARCH FOUNDATION OF BETHESDA
19868	F and F Laboratories	F&F LABORATORIES INCORPORATED
19880	F & M Scientific Corporation	F.& M. SCIENTIFIC CORPORATION
19893	FMA	FMA, INCORPORATED
19900	FMC Corporation, F2	FMC CORPORATION
20122	Fabri-tek	FABRI-TEK INCORPORATED
20136	Fabric Research Laboratories	FABRIC RESEARCH LABORATORIES INCORPORATED
20149	Factory Mutual Research Corporation	FACTORY MUTUAL ENGINEERING CORPORATION/FACTORY MUTUAL RESEARCH CORPORATION
20160	Fairbanks Morse	FAIRBANKS MORSE, INCORPORATED
20240	Fairchild Hiller Corporation	FAIRCHILD HILLER CORP.
20308	Fairfax Biological Laboratory	FAIRFAX BIOLOGICAL LABORATORY
20320	Fairfield Research Laboratory	FAIRFIELD RESEARCH LABORATORY
20333	Fairmont Foods Company	FAIRMONT FOODS COMPANY
20348	Falstaff Brewing Company	FALSTAFF BREWING CORP.
20367	Falstrom Company	FALSTROM COMPANY
20379	Fansteel	FANSTEEL METALLURGICAL CORP.
20392	Farboil Company	FARBOIL COMPANY
20404	Farnam Manufacturing Company	FARNAM MANUFACTURING COMPANY, INCORPORATED
20416	Farnow	FARNOW, INCORPORATED
20428	Farrand Optical Company	FARRAND OPTICAL CO., INC.
20438	Farrington Engineering Corporation	FARRINGTON ENGINEERING CORPORATION
20452	Farrington Manufacturing Company	FARRINGTON MANUFACTURING CO.
20480	Farwest Manufacturing Company	FARWEST MANUFACTURING DIV. INC.-
20496	Jack Faucett Associates	JACK FAUCETT ASSOCIATES, INCORPORATED
20506	Faultless Rubber Company	FAULTLESS RUBBER COMPANY
20519	Federal Machine Company	FEDERAL MACHINE COMPANY, INCORPORATED
20530	Federal-Mogul Corporation	FEDERAL-MOGUL-BOWER BEARINGS, INC.
20582	Federal Pacific Electric Company	FEDERAL PACIFIC ELECTRIC COMPANY
20611	Federal Scientific Corporation	FEDERAL SCIENTIFIC CORP.
20628	Feed Service Corporation	FEED SERVICE CORPORATION
20639	Fel-Pro	FEL-PRO, INCORPORATED
20649	Felton Chemical Company	FELTON CHEMICAL COMPANY, INCORPORATED
20661	Fenbro Associates	FENBRO ASSOCIATES
20672	Fenn Manufacturing Company	FENN MANUFACTURING COMPANY F
20680	Fenwal	FENWAL ELECTRONICS, INC.
20694	Ferro Corporation	FERRO CORPORATION
20706	Ferro-Spec Laboratories	FERRO-SPEC LABORATORIES, INCORPORATED
20717	Ferrodynamics Corporation	FERRODYNAMICS CORP.
20734	Ferry-Morse Seed Company	FERRY-MORSE SEED COMPANY
20746	Fiber Products Research Center	FIBER PRODUCTS RESEARCH CENTER, INC.
20758	Fiberfil	FIBERFIL, INC.
20770	Fidelity Chemical Products Corporation	FIDELITY CHEMICAL PRODUCTS CORP.
20778	Field Emission Corporation	FIELD EMISSION CORPORATION
20799	Findley Company	F. G. FINDLEY COMPANY
20809	Finetex	FINETEX INCORPORATED
20821	Firestone Tire and Rubber Company	FIRESTONE TIRE & RUBBER CO
20895	Fischbach, McCoach & Associates	FISCHBACH, MCCOACH & ASSOCIATES, INC.
20906	Fischbach and Moore	FISCHBACH AND MOORE, INCORPORATED
20929	Fitzgerald and Associates	JAMES W. FITZGERALD & ASSOCIATES, INC.
