1828	286.	Arcrods Corporation, P. O. Box 6686,	A. Clemens, Jr., Director, Research and Welding Engineering. 6 chemists, 6 engineers, 1 metallurgist, 1 physicist; other technical personnel 6; additional personnel 3.
1833	287.	Arcs Research & Development Corpora-	Alexander Kahn, President and Director of Research. 6 engineers; other technical personnel 1; additional personnel 2.
1837	288.	Arden Farms Company, 1900 W. Slauson	W. C. Cole, Director of Research. 1 bacteriologist, 1 chemist; additional personnel 1.
1842	289.	Arenberg Ultrasonic Laboratory, 94 Green	David L. Arenberg, Owner and Director of Research. 2 biologists, 1 doctor of medicine, 1 electronic engineer; additional personnel 6.
1846	290.	Arenol Chemical Corporation, 40-33 23rd	Leo K. Rochen, President and Director of Research. 2 chemists.
1851	291.	Argus Cameras, Inc., 405 4th St, Ann	C. H. Harris, Vice President and Director of Research; T. H. Spitler, Director of Industrial Relations. 2 chemists, 17 engineers, 1 mathematician, 4 physicists; other technical personnel 29; additional personnel 9.
1856	292.	Argus Chemical Corporation, 633 Court	A. C. Hecker, Research Director; Ernest Zerner, Assistant Research Director; Mark Pollack, Technical Personnel Director. 7 chemists, 1 mechanical engineer;  39  other technical personnel 4; additional personnel 2.
1863	293.	Aries & Associates, R. 270 Park Ave.,	Rudolf M. Cziner, Assistant to the President and Technical Personnel Director; George Mayumik, Director of Research. 1 biologist, 6 chemists, 17 enginers, 4 industrial economists, 1 metallurgist, 1 physicist; other technical personnel 9; additional personnel 4.
1868	294.	Arizona Research Consultants, Inc., 3802	George G. Olson, Director of Research; Lester J. Hayt, Technical Personnel Director. 1 ceramic engineer, 6 chemists, 1 geologist; other technical personnel 5; additional personnel 2.
1873	295.	Arizona Testing Laboratories, Division, Claude E. McLean & Son Laboratories, Ina, 817 W. Madison Ave., Phoenix, Ariz. Ofct)	Claude E. McLean, Jr., Vice President and Secretary; George A. Boyd, Director. 1 biologist, 6 chemists, 4 engineers, 1 geologist, 1 metallurgist, 1 physicist; other technical personnel 4; additional personnel 5.
1877	296.	Ark Engineering Company, 431 W. Tabor	Albert R. Kall, President and  Director of Research. 2 engineers; additional personnel 1.
1882	297.	Arkell and Smiths, Canajoharie, N. Y.	R. F. Searle, Vice President. 2 chemists, 2 engineers, other technical personnel 6.
1887	298.	Ariinco Research Laboratory, Ina, 333 W.	1 biologist, 1 chemist, 1 engineer ; other technical personnel 1.
1896	299.	Armco Drainage & Metal Products, Inc.,	George E. Shafer, Director of Research. 11 engineers.
1901	300.	Armco Steel Corporation,	T. F. Olt, Director of Research; R. S. Bums, G. H. Cole, R. L. Davidson, A. L. Feild, R. L. Kenyon, K. Oganowski, Associate Directors. 9 chemists, 52 engineers, 27 metallurgists; other technical personnel 65; additional personnel 37. | 13 chemists, 1 engineer, 3 metallurgists.
1916	301.	Armitage & Company, John 245	John L. Armitage, President and Technical Personnel Director; James D. Armitage, Director of Research. 6 chemists, 1 engineer; other technical personnel 2; additional personnel 2.
1920	302.	Armour and Company, Union Stock	V. Conquest, Vice President and General Manager; J. E. Caldwell, Technical Personnel Director. 27 biologists, 67 chemists, 12 engineers, 1 mathematician, 1 physicist, 1 psychologist; others 34; other technical personnel 5; additional personnel 54. | E. W. Wilson, Vice President and General Manager; M. L. Sheely, Technical Director; J. C. Clamp, Technical Personnel Director; J. McKee, Laboratory Manager. 54 chemists, 15 engineers; others 28; additional personnel 7. | E. L. Patch, General Manager; W. J. Haines, Technical Director; J. E. Caldwell, Technical Personnel Director. 22 biologists, 48 chemists, 1 doctor of medicine, 4 engineers, 1 mathematician; others 10; other technical personnel 2; additional personnel 17. | C. G. Telander, Manager of Leather Research; J. E. Caldwell, Technical Personnel Director. 1 biologist, 2 chemists; others 5; additional personnel 1.
1940	303.	Armour Research Foundation of Illinois	Haldon A. Leedy, Director; Joseph A. Metzger, Personnel Manager; E. H. Schulz, Assistant Director, Research Operations; M. J. Day, Assistant Director for Program Development. 11 biologists, 2 ceramists, 79 chemists, 333 engineers, 3 geologists, 11 mathematicians, 46 metallurgists, 2 mineralogists, 57 physicists; other technical personnel 140; additional personnel 371.
1945	304.	Armstrong Cork Company, Lancaster,	Edmund Claxton, Director of Research; F. B. Menger, Associate Director; R. B. Rohrer, Assistant Director. 2 architects, 3 ceramists, 70 chemists, 41 engineers, 1 metallurgist, 16 physicists; other technical personnel 115; additional personnel 77.
1952	305.	Armstrong Furnace Company, 851 W. 3rd	H. G. Hays, Director of Research; William Hudson, Personnel Director. 5 engineers, additional personnel 5.
1957	306.	Armstrong Paint & Varnish Works, 1340	E. V. Le Maire, Director of the Laboratory. 7 chemists, 5 engineers; other technical personnel 10; additional personnel 4.
1961	307.	Amer Company, Inc., The, 303 Michigan	Roy H. Clark, Director of Research; Raymond E. Scharmach, Technical Personnel Director. 1 biologist, 9 chemists, 2 doctors of medicine; other technical personnel 3; additional personnel 2.
1966	308.	Amkurt Associate Engineers, 31 E. 27th	Curtis F. Pearl, President and Director of Research; Albert Lensky, Technical Personnel Director. 11 engineers; other technical personnel 8; additional personnel 3.
1970	309.	Arnold Associates, Inc., Lee, 225 W. 57th	Lee Arnold, President and Director of Research; S. Slutsky, Assistant Director of Research. 3 aerodynamicists, 3 engineers, 1 mathematician; additional personnel 1.
1974	310.	Arnold Engineering Company, The, Marengo, Ill.	(Cc)	C. S. Brand, Director of Research. 1 chemist, 6 engineers, 2 metallurgists, 2 physicists, 1 powder metallurgist; other technical personnel 9; additional personnel 2.
1978	311.	Arnold, Hoffman and Company, Inc., 55	Thomas H. Roberts, Technical Vice President; Firmin P. Reed, Director of Research and Technical Personnel Director. 20 chemists; additional personnel 2.
1984	312.	Arc Equipment Corporation, The, Bryan,	Elwood F. Knapp, Executive Chief Engineer; Eugene L. Bigler, Director of Personnel; J. Fred Carter, Supervisor, Research and Development Laboratory. 2 chemists, 5 engineers, 1 mathematician, 2 metallurgists; other technical personnel 16; additional personnel 10.
1990	313.	Arrow Laboratories, Inc.; Choldun Manufacturing Corporation; Darby Food Corporation, 599 11th Ave., New York, N. Y. (Cc)	Eric Eichwald, Vice President and Director of Research; Joseph Gold, Vice President; Ernest Mangold, Technical Director, Food Division. 3 chemists, 1 doctor of medicine, 3 engineers, 1 mathematician; other technical personnel 4; additional personnel 4.
1995	314.	Art Crayon Company, Inc., 11 W. 42nd	Herbert Aach, Technical Advisor. 1 chemist; other technical personnel 2.
2001	315.	Artisan Metal Products, Inc., 73 Pond St.,	James L. Baird, Director of Research; Victor T. Takata, Chief Mechanical Engineer and Technical Personnel Director. 6 engineers; others 4; other technical personnel 4.
2006	316.	Arwood Precision Casting Corporation, 70 Washington St., Brooklyn 1, N. Y. (C/>)	M. F. Wendt, Vice President, Engineering. 1 chemist, 2 engineers, 4 metallurgists; other technical personnel 6; additional personnel 2.
2010	317.	Asbury Graphite Mills, Inc., The, Asbury,	H. M. Riddle, III, Director of Research. 1 chemist, 1 metallurgist; other technical personnel 2; additional personnel 4.
2015	318.	Asch Equipment Company, 642 Keowee	A. B. Asch, Owner and Director of Research; E. Gutowski, Technical Personnel Director. 5 engineers; other technical personnel 10; additional personnel 3.
2020	319.	Ash Grove Lime & Portland Cement Com-	A. D. Conrow, Director of Research and Technical Personnel Director. 1 chemist, 2 engineers; other technical personnel 4; additional personnel 1.
2026	320.	Ashe Lockhart, Inc., 800 Woodswether	Glen L. Dunlap, Technical Director. 2 bacteriologists, 4 veterinarians.
2031	321.	Ashland Oil & Refining Company, Inc.,	J. F. Williams, Vice President and Technical Personnel Director; Hal Houlton, Director of Research and Development. 15 chemists, 20 engineers, 1 geologist, 1 physicist; additional personnel 20. | George J. Rozman, Director of Research; Roman L. Sailer, Technical Director. 6 chemists, 3 engineers; other technical personnel 7; additional personnel 3.
2042	322.	Askania Regulator Company, 240 E. Ontario St., Chicago 11, Ill.	(C/c)	H. Ziebolz, Vice President, Engineering and Research; P. H. Crago, Coordinator of Engineering and Technical Personnel Director. 15 engineers, 2 mathematicians; other technical personnel 5; additional personnel 6.
2046	323.	Asphalt Institute, The, University of	John M. Griffith, Engineer of Research; Arvin S. Wellborn, Chief Engineer and Technical Personnel Director. 4 engineers; other technical personnel 5; additional personnel 6.
2051	324.	Associated Analytical Laboratories, 265	Herbert J. Spoor, Director of Research and Technical Personnel Director. 1 biologist, 2 chemists, 2 doctors of medicine, 1 engineer, 1 geologist, 1 physicist, 1 psychologist; other technical personnel 2; additional personnel 6.
2055	325.	Associated Brands, Inc., 35 Claver Pl.,	H. Bruce Hagler, President and Technical Personnel Director; Philip M. Prussak, Director of Research. 4 chemists; other technical personnel 2.
2059	326.	Associated Engineering & Manufacturing	Michael E. McGowan, Director of Research. 3 engineers.
2069	327.	Associated Research, Inc., 3758 W. Belmont Ave., Chicago 18, Ill.	(Ofct)	James F. Inman, President  and Director of Research; Richard W. Inmanr Vice President; D. A. Davenport, Technical Personnel Director. 4 engineers; other technical personnel 1; additional personnel 2.
2073	328.	Associated Seed Growers, Inc^ 205 Church	Floyd L. Winter, Vice President, Breeding and Research; W. H. Pierce, Director, Asgrow Research Center. 13 biologists, 1 mathematician; other technical personnel 6; additional personnel 50.
2080	329.	Associated Spring Corporation, Bristol,	F. P. Zimmerli, Director of Research and Technical Personnel Director. 1  44  chemist, 2 engineers, 3 metallurgists; additional personnel 8.
2088	330.	Association of American Railroads, Trans-	R. G. May, Vice President, Operations and Maintenance Department; G. M. Magee, Director of Engineering Research; W. M. Keller, Director of Mechanical Research ; R. S. Glynn, Director of Sanitation Research and Development. 2 biologists, 5 chemists, 40 engineers; others 17; additional personnel 6.
2094	331.	Association of Manufacturers of Chilled	C. M. Stoner, Executive Vice President and Director of Research. 2 engineers, 2 metallurgists; other technical personnel 4.
2100	332.	Atlantic Chemical Corporation, 153 Prospect St., Passaic, N. J.	(Ct)	Bernard Rabinowitz, Vice President and Director of Research; I. L. Sonenshein, General Manager; Leonard Weiner, Research Laboratory Director. 2 chemists, 2 engineers; additional personnel 4.
2105	333.	Atlantic Refining Company, The, 260 S.	H. W. Field, Vice President and General Manager; W. A. Myers, Assistant General Manager; W. F. Houghton, Technical Personnel Director. 80 chemists, 164 engineers, 22 physicists; other technical personnel 17; additional personnel 267.
2111	334.	Atlantic Research Corporation, 901 N.	Arthur W. Sloan, Executive Vice President and Director of Research; DeWitt O. Myatt, Manager of Development and Technical Personnel Director. 4 biologists, 12 chemists, 27 engineers, 6 mathematicians, 6 physicists; other technical personnel 2; additional personnel 80.
2116	335.	Adas Electric Devices Company, 4114 N.	J. E. Norton, Director of Research and Development. 2 engineers; others 2.
2122	336.	Adas Engineering Company, Inc., 3 Edgewood St., Roxbury, Mass.	(C/)	Kenneth Mac Donald, Director of Research; Charles Brown, Production Manager and Technical Personnel Director. 8 engineers, 1 physicist; other technical personnel 4; additional personnel 6.
2126	337.	Atias Mineral Products Co., Mertztown,	Robert H. Steiner, Research and Technical Personnel Director; Walter R. Pascoe, Assistant Laboratory Director. 10 chemists, 4 engineers; other technical personnel 12; additional personnel 2.
2131	338.	Atlas Plywood Corporation, 1432 Statler	B. D. Burrage, Director; C. A. Johnson, Robert Ayer, Assistant Directors. 1 chemist, 2 engineers, 1 physicist; additional personnel 12.
2136	339.	Atlas Powder Company, Wilmington 99,	E. J. Goett, Vice President, Research and Development; K. R. Brown, Vice President, Research; R. S. Rose, Jr., Acting Director, Research Department; W. J. Taylor, Jr., Director, Explosives Research Department; Thomas Kennedy, Chairman, Technical Procurement Committee.  CENTRAL RESEARCH LABORATORY  New Castle, Del.  Research staff: J. D. Brandner, Manager. 32 chemists, 17 engineers; other technical personnel 63; additional personnel 35. | G. F. Rolland, Manager; J. J. Roemer, Assistant Manager. 13 chemists, 8 engineers, 2 physicists; other technical personnel 8; additional personnel 9. | H. G. Beck, Technical Director. 7 chemists; other technical personnel 6; additional personnel 4. | R. G. Lord, Laboratory Director. 6 chemists; other technical personnel 4; additional personnel 4. | George H. Scheffler, Director; J. W. Johnson, Assistant Director. 6 chemists, 2 engineers; other technical personnel 7; additional personnel 4.
2158	340.	Atlas Sound Corporation, 1449 39th St.,	R. C. Reinhardt, President and Director of Research; C. R. Blumenthal, Technical Personnel Director. 3 engineers; other technical personnel 2; additional personnel 2.
2162	341.	Atomic Basic Chemicals Corporation, P. O.	D. E. Vierling, Vice President, Engineering and Research; R. A. Gurcay, Director of Research. 1 biologist, 1 chemist, 1 engineer.
2167	342.	Atomic Instrument Company, 84 Massachusetts Ave., Cambridge 39, Mass. (C/)	Hugh F. Stoddart, Director of Research and Technical Personnel Director. 10 engineers, 2 mathematicians, 1 physicist; other technical personnel 15; additional personnel 5.
2171	343.	Atomic Research Laboratory, 10717 Venice	Raymond D. Finkle, Pro-  prietor and Technical Director. 1 biologist, 4 chemists, 1 engineer, 1 physicist; other technical personnel 5; additional personnel 3.
2178	344.	Auburn Button Works, Inc., Canoga St.,	A. M. Medoro, Jr., Director of Research and Technical Personnel Director. 2 chemists, 2 engineers; other technical personnel 3; additional personnel 3.
2185	345.	Audio Development Company, 2833 13th	W. E. Lehnert, President and Director of Research; R. L. Sell, Technical Personnel Director. 8 engineers; other technical personnel 3; additional personnel 1.
2189	346.	Audio Instrument Company, Inc., 133 W.	C. J. LeBel, President and Director of Research. 3 engineers, 1 physicist; other technical personnel 1; additional personnel 1.
2193	347.	Audio-Tone Oscillator Company, The,	W. R. Dresser, Director of Research. 1 engineer, 1 mathematician; other technical personnel 1.
2199	348.	Augstein and Company, Inc., S., 15-58 127th St, College Point 56, N. Y. (Cc/)	Edward Artim, Director of Laboratory and Technical Personnel Director. 1 engineer; other technical personnel 2; additional personnel 2.
2206	349.	Austenal Laboratories, Inc., 224 E. 39th	H. A. Leboe, Vice President and Technical Personnel Director; A. M. Talbot, Technical Director; P. H. Erdle, Supervisor of Dental Research. 1 ceramist, 4 chemists, 1 doctor of dental surgery, 2 metallurgists; other technical personnel 6; additional personnel 7. | P. F. Collins, Vice President and Technical Personnel Director; A. M. Talbot, Technical Director. 6 chemists, 2 engineers, 4 metallurgists; other technical personnel 3; additional personnel 12.
2220	350.	Austin Company, Hie, 16112 Euclid Ave.,	J. K. Gannett, Vice President and Director of Engineering and Research; A. T. Waidelich, Vice President and Manager, Research Division; R. L. Geiger, Assistant Manager, Research Division. 8 engineers; other technical personnel 3; additional personnel 2.
2227	351.	Autographic Business Forms, Inc., 215 7th	Melvin H. Lustbader, Director of Research. 1 chemist, 1 engineer.
2234	352.	Automatic Electric Company, 1033 W.	K. W. Graybill, Vice President, Research and Engineering; W. B. Near, Personnel Director. 38 engineers, 3 physicists; other technical personnel 8; additional personnel 11.
2241	353.	“Automatic” Sprinkler Corporation of	H. N. Rider, Manager, Technical Division. 7 engineers; other technical personnel 3; additional personnel 1.
2246	354.	Automatic Switch Company, 391 Lakeside Ave, Orange, N. J.	(C/>)	Alan W. Churchill, Director of Research; George A. Franklin, Personnel Director. 3 engineers, 1 physicist; other technical personnel 5; additional personnel 2.
2250	355.	Automatic Temperature Control Com-	Donald G. Dyer, Director of Research and Development 2 engineers; other technical personnel 2.
2257	356.	Auto-Soler Company, 267 Marietta St,	G. Mack Wynn, Executive Vice President and Director of Research; John G. Wright, Technical Personnel Director. 2 engineers; other technical personnel 4.
2262	357.	Avco Manufacturing Corporation, 420	L. L. Burke, Director of Research; John Hendrickson, Technical Personnel Director. 10 engineers, 1 mathematician, 1 metallurgist; other technical personnel 6; additional personnel 1. | D. B. Nason, Director of Engineering; J. W. Marchetti (Advanced Research), F. A. Darwin (Guided Missile Research), T. J. Michel (Systems and Equipment Engineering), J. T. Derrick (Industrial Relations), Managers. 4 chemists, 457 engineers, 15 mathematicians, 2 metallurgists, 8 physicists, 2 psychologists; other technical personnel 53; additional personnel 208.
2273	358.	AvedOdan and Company, 58 Willow Ave.,	Souren Z. Avedikian, Partner and Technical Director; Edward F. Eckel, Irving Kestenbaum, Assistants to the Technical Director. 1 chemical engineer, 2 chemists, additional personnel 2.
2279	359.	Avon Products, Inc., 30 Rockefeller Plaza,	Edward Jarmus, Director of Research. 8 chemists, 3 engineers, 1 pharmacist; additional personnel 6.
2285	360.	Avoset Company, 661 Geary St., San	A. E. Poarch, Research Director; George W. Twieg, Laboratory Director. 3 chemists, 2 engineers; others 4; additional personnel 2.
2292	361.	Axel Plastics Research Laboratories, 287	R. Axel, President and Director of Research; J. S. Gold, Technical Personnel Director. 2 chemists, 1 engineer; additional personnel 3.
2296	362.	Axelson Manufacturing Company, Divi-	E. F. Green, Director of Research and Technical Personnel Director. 1 chemist, 1 metallurgist; other technical personnel 9; additional personnel 2.
2304	363.	B & B Engineering Associates, Beech Hill,	Holmes Bailey, President  and Technical Personnel Director; Bruce Bailey, Vice President and Director of Research. 2 engineers, 1 physicist; other technical personnel 1; additional personnel 2.
2309	364.	B. G. Corporation, The, 321 Broad Ave.,	N. Hellman III, Director of Research; K. M. Roxbury, Personnel Director. 3 ceramists, 20 engineers, 1 mathematician, 1 metallurgist, 2 physicists; other technical personnel 4; additional personnel 8.
2314	365.	B-I-F Industries, P. O. Box 1342, Providence 1, R. I.	(C/>)	Irving O. Miner, Vice President, Engineering, and Technical Personnel Director. 2 chemists, 8 engineers; additional personnel 6.
2320	366.	Babbitt, Inc., B. T., 12-40 Broadway,	J. L. Perlman, Director of Research and Technical Personnel Director. 4 chemists, 1 engineer; additional personnel 10.
2325	367.	Babcock & Wilcox Company, The, 161 E.	L. S. Wilcoxson, Vice President, Research. 2 ceramists, 33 chemists, 74 engineers, 1 geologist, 7 metallurgists, 1 physicist; other technical personnel 73; additional personnel 135.
2331	368.	Bacharach Industrial Instrument Company, 7301 Penn Ave., Pittsburgh 8, Pa. (C/>) President: Louis L. Vayda.	J. A. Stein, Director of Research ; J. H. Gaunt. Personnel Director. 5  engineers; other technical personnel 2; additional personnel 5.
2336	369.	Bacon Laboratories, Frederick S., 192 Pleasant St., Watertown 72, Mass. OfO	Philip D. Wilkinson, Director of Research and Technical Personnel Director. 5 chemists, 2 engineers; other technical personnel 4; additional personnel 5.
2340	370.	Badger Meter Manufacturing Company, 2371 N. 30th St., Milwaukee, Wis. (C/>)	Clayton Fyfe, Director. 1 chemist, 5 engineers; other technical personnel 4; additional personnel 7.
2347	371.	Bailey & Company, Inc., E. W., Montpelier, Vt.	(C/>)	Raymond Smith, Director of Nutrition. 1 biologist, 1 chemist.
2351	372.	Bailey Meter Company, 1050 Ivanhoe Rd.,	P. S. Dickey, Vice President; J. H. Dennis, Manager of Industrial Relations; A. J. Horn feck, Director, Research Laboratory; J. E. McEvoy, Manager, Development Laboratory. 1 chemist, 15 engineers, 1 mathematician, 1 physicist; other technical personnel 12, additional personnel 1.
2356	373.	Baird Associates, Inc., 33 University Rd.,	Bruce H. Billings, Vice President, Research and Development; Robert Hills, Jr., Associate Director of Research; William G. Langton, David Z. Robinson, Assistant Directors of Research. 4 chemists, 6 engineers, 2 mathematicians, 1 mineralogist, 30 physicists; other technical personnel 19; additional personnel 6.
2362	374.	Baker Castor Oil Company, The, 120	Don S. Bolley, Technical Director; M. K. Smith, Director of Commercial Development. 10 chemists, 1 engineer, 5 chemical engineers, 1 physicist; other technical personnel 6; additional personnel 13.
2370	375.	Baker & Company, Inc., 113 Newark 5, N. J.	E. F. Rosenblatt, Vice President and Director of Research. 22 chemists, 2 engineers, 2 metallurgists, 3 physicists; other technical personnel 25; additional personnel 2.
2375	376.	Baker Laboratories, Inc., The, 4614 Prospect Ave., Cleveland 3, Ohio.	(C/>)	Elbert M. Shelton, Research Director and Production Manager; Walter L. Thompson, Director of Laboratories. 5 chemists; other technical personnel 2.  Research actiznties: Nutrition of infants; chemistry of components of milk; technology' of milk processing.  See Vick  Astor St.,  (Q)  51  Baker Oil Tools, Inc. See Lebec Chemical Corporation.
2384	377.	Baker Perkins, Inc., 1000 Hess St., Saginaw, Mich.	(C/>)	H. S. Babcock, Laboratory Supervisor. 3 engineers, 1 metallurgist; additional personnel 5. | H. H. Hennecke, Vice President and Technical Personnel Director; E. O. Engels, Technical Director. 2 engineers; additional personnel 8. | Lee Forrest C. Plastridge, Director of Research and Technical Personnel Director. 2 engineers; additional personnel 3.
2397	378.	Balco Research Laboratories, 49-53 Edison	Maxwell K. Goldstein, President and Director of Research; Lawrence E. Friedman, Technical Personnel Director; George Dalin, Director, Chemistry Division; Seymour Edelberg, Director, Electronics Department. 3 chemists, 20 engineers, 2 physicists; other technical personnel 28; additional personnel 17.
2401	379.	Baldor Electric Company, 4353 Duncan	E. C. Ballman, President and Director of Research. 4 engineers; other technical personnel 5; additional personnel 1.
2405	380.	Baldwin Engineering Service, 11168 Santa	Carolyn Baldwin, Technical Personnel Director. 1 engineer, 1 psychologist; additional personnel 1.
2410	381.	Baldwin-Hill Company, 500 Breunig Ave.,	Harold L. Humes, Vice President, Research and Development; William H. Van Noy, Personnel Director. 2 chemists, 4 engineers, 1 physicist; additional personnel 1 | H. E. Wilson, Director of Laboratory. 1 chemist, 1 engineer, others 2; additional personnel 4.
2419	382.	Baldwin-Lima-Hamilton Corporation, Paschall Post Office, Philadelphia 42, Pa. (Cp)	Francis G. Tatnall, Manager of Testing Research. 4 engineers, 1 metallurgist; other technical personnel 8; additional personnel 4. | Paul A. Archibald, Chief Metallugrist; J. R. Maxwell, Jr., Assistant Chief Metallurgist. 1 chemist-spectroscopist, 2 metallurgists, 4 metallurgical assistants, 1 weld-  ing engineer; other technical personnel 6; additional personnel 16. | I. M. White, Manager of Engineering; R. M. Bacchi, Development Engineer and Technical Personnel Director. 2 engineers ; other technical personnel 1. | L. K. Hyde, General Manager; J. Kriz, Manager, Electronics Department. 9 engineers; other technical personnel 9. | John F. Pietruszka, Manager. 7 engineers; other technical personnel 2; additional personnel 26.
2444	383.	Baldwin Piano Company, The, 1801 Gilbert Ave., Cincinnati 2, Ohio.	(C/>)	J. F. Jordan, Director of Engineering and Research; D. R. Acheson, Technical Personnel Director. 2 chemists, 46 engineers, 6 physicists; other technical personnel 2; additional personnel 42.
2448	384.	Balke Research Associates, Inc., 20 Live-	Claire C. Balke, President and Director of Research. 2 chemists, 1 metallurgist ; other technical personnel 3.
2454	385.	Ballantine Laboratories, Inc., Fanny Rd.,	Frank R. Zayac, Vice President and Technical Personnel Director; Walter Kxarn, Director of Research. 6 engineers, 1 mathematician, 1 physicist; other technical personnel 4; additional personnel 5.
2460	386.	Baltimore Biological Laboratory, Inc., 1640 Gorsuch Ave., Baltimore 18, Md. (C/>)	T. J. Carski, President and Technical Personnel Director; H. D. Vera, Director of Research . 1 bacteriologist; other technical personnel 4; additional personnel 1.
2464	387.	Baltimore & Ohio Railroad Company,	R. W. Seniff, Manager of Research; W. O. Towson, Assistant Manager of Research. 1 biologist, 7 chemists, 4 engineers, 1 metallurgist, 1 physicist; other technical personnel 26; additional personnel 7.
2470	388.	Baltimore Paint & Color Works, 150 S.	S. A. Bloom, Chief Chemist and Technical Personnel Director. 14 chemists, 2 engineers; other technical personnel 4; additional personnel 3.
2477	389.	Barbasol Company, The, 846 N. Senate	Arthur Paul Kebel, Director of Research. 1 chemist.
2482	390.	Barber-Colman Company, 1300 Rock St.,	Harold F. Collins, Vice President, Engineering and Manufacturing; William T. Watlington, Technical Personnel Director. 3 chemists, 40 engineers, 1 mathematician, 2 metallurgists, 1 physicist; other technical personnel 50; additional personnel 12.
2487	391.	Bareoo Oil Company, 424 S. Cheyenne,	H. H. Coffman, Director of Research. 3 chemists; additional personnel 6.
2492	392.	Barium and Chemicals, Inc., P. O. Box	Albert Pavlik, Jr., Director of Research and Technical Personnel Director. 6 chemists, 1 engineer; other technical personnel 2; additional personnel 2.
2497	393.	Barium Reduction Corporation, South	L. Preisman, Technical Director. 6 chemists, 5 engineers; other technical personnel 6.
2502	394.	Barkley & Dexter Laboratories, Inc., 50	James M. Moran, Director of Research and Technical Personnel Director. 12 engineers, 1 mathematician, 1 metallurgist, 2 physicists; additional personnel 4.
2506	395.	Barlin Laboratories, 4001 Main St., Philadelphia 27, Pa.	(C/>)	Bernard Witlin, Director of Research and Technical Personnel Director.  1 chemist, 1 bacteriologist; other technical personnel 1; additional personnel 3.
2511	396.	Bamebey-Cheney Company, Cassady at	H. L. Bamebey, Director of Research and Technical Personnel Director.  2 chemists, 2 engineers; other technical personnel 2.
2517	397.	Barnes Corporation, John S., 301 S. Water	10 engineers, 1 mathematician, 2 metallurgists, 1 physicist; additional personnel 5.
2522	398.	Barnes Development Company, 213 W.	G. W. Barnes, Owner and Director of Research. 2 engineers, 1 physicist; other technical personnel 3; additional personnel 1.
2527	399.	Barnes-Hind Laboratories, Inc., 430 Post	Ivan J. Szekely, Director of Product Development. 6 pharmacists; additional personnel 3.
2532	400.	Barnes Manufacturing Company, 651 N.	M. Alan Nealy, Director of Research (pumps), R. C. Andrews, Director of Research (brass goods); Al Preyer, Personnel Director. 5 engineers, 1 metallurgist; other technical personnel 5; additional personnel 3.
2537	401.	Barnett Laboratories, 6256 Cherry Ave.,	Harold M. Barnett, Owner and Director. 2 chemists, 1 engineer; additional personnel 1.
2541	402.	Bamstead Still & Sterilizer Company,	V. C. Smith, Director of Research and Technical Personnel Director. 1 chemist, 1 engineer.
2545	403.	Barr & Company, G., 3601 S. Racine St.,	Morris J. Root, Technical Director. 6 chemists, 2 engineers; additional personnel 3.
2550	404.	Bar-Ray Products, Inc., 209 25th St.,	George Hollands, Director of Research; Fred Schriever, Technical Personnel Director. 3 engineers; other technical personnel 2; additional personnel 1.  Research act unities: Radiation protection; refrigeration.
2555	405.	Barrett Company, Leon J., The, P. O. Box	Richard D. Ahlquist, Chief Engineer and Technical Personnel Director. 1 chemist, 1 engineer.
2562	406.	Barrett Electronics Corporation, 630 Dundee Rd., Northbrook, Ill.	(Cfc/)	Robert De Liban, Vice President and Chief Engineer. 2 engineers; other technical personnel 1.
2566	407.	Barrow-Agee Laboratories, 123 S. Front	Raymond T. Vaughn, Director of Research and Technical Personnel Director. 5 chemists; additional personnel 2.
2572	408.	Barry Corporation, The, 700 Pleasant St.,	Charles E. Crede, Vice President and Chief Engineer. 10 engineers; other technical personnel 9; additional personnel 4.
2577	409.	Barry Laboratories, Inc., 9100 Kercheval,	Aaron W. Barry, President and Director of Research; R. H. Hahn, Technical Personnel Director. 1 biologist, 2 chemists, 1 engineer; additional personnel 6.
2581	410.	Barry-Wehmiller Machinery Company, 4660 W. Florissant, St. Louis 15, Mo. (Ccf)	William Nekola, Vice President, Research and Development, and Techni  cal Personnel Director. 1 biologist, 1 chemist, 2 engineers; other technical personnel 4; additional personnel 1.
2586	411.	Bart Laboratories Company, Inc., 227	Siegfried G. Bart, President and Director of Research; Dodd S. Carr, Assistant Director of Electrochemical Development. 10 chemists, 4 engineers, 1 metallurgist; additional personnel 4.
2590	412.	Bartels Company, Gordon, Mannheim Pike and Dillerville Rd., Lancaster, Pa. (C/>)	John W. McNabb, Eastern Division Manager. 1 chemist.
2594	413.	Barth Corporation, The, 12650 Brookpark	A. J. Gerlach, Director of Research. 2 engineers; additional personnel 1.
2599	414.	Bartlett Tree Expert Company, F. A., 60	Rush P. Marshall, Director of Research. 2 entomologists, 2 pathologists; other technical personnel 1; additional personnel 2.
2604	415.	Baruch Laboratories, 1476 Broadway, New	Sydney N. Baruch, President and Director of Research; A. E. Christie, Technical Personnel Director. 4 engineers, 1 mathematician, 2 physicists.
2608	416.	Basic Food Materials, Inc., 845 State St.,	Ralph C. Zalkan, Technical Director; Harold Markman, Assistant to the President and Technical Personnel Director. 1 biologist, 2 chemists; other technical personnel 2; additional personnel 3.
2613	417.	Basic Refractories, Inc., 845 Hanna Bldg.,	H. C. Lee, Vice President and Technical Director; E. P. Pearson, Director of Research. 5 chemists, 5 engineers, 1 geologist, 1 metallurgist; other technical personnel 8; additional personnel 15.
